pair_id,snea_bert_similarity
0,0.680281130878283
1,0.9999999987479368
2,0.9999999990649352
3,0.9236164339177892
5,0.760530554571113
6,0.997527651244851
7,0.9961968878588192
8,0.9999999988326496
9,0.9858934530291712
10,0.9999999987889954
11,0.9918904735827632
12,0.9999999988558572
13,0.8903136893054112
14,0.8266460530345725
15,0.9984825867607928
16,0.9997493230082894
17,0.9999999988237308
18,0.3457875078634659
19,0.6443502731378934
20,0.6610838776550652
21,0.9970285616299128
22,0.9999999988773024
23,0.6703369958514798
24,0.8884329493434951
25,0.9944741750607496
26,0.6764059376659237
27,0.5027547659900549
28,0.9089515713416936
29,0.9989571108346182
30,0.9976639115355962
31,0.6741255154532675
32,0.6027072109845468
33,0.9965479099064144
34,0.9094457326009748
35,0.7998990141235325
36,0.9999999611706808
37,0.9999999986828398
38,0.9961799669636624
39,0.9987509642975436
40,0.997129748257792
41,1.0
42,1.0
43,0.9958623226136656
44,0.999999998870188
45,0.999656260157235
46,0.9397835310897876
47,0.9562009523840862
48,0.9966065556378424
49,0.995876407843198
50,0.9091992956842438
51,0.9912089943017875
52,0.9997750728804936
53,0.6429854556319927
54,1.0
55,0.9578026105416398
56,0.9966602518026816
57,0.9571292439020646
58,0.9947454003281092
59,0.9450804725155592
60,0.9949047294097374
61,0.5380494532964665
62,0.9964703033233876
63,0.5023046729601748
64,0.9979472416119536
65,0.9976627905680316
66,0.5467858125984287
67,0.9990549887271788
68,0.9914288953646122
69,0.9987057933976132
70,0.9999999395052112
71,0.9975339051347714
72,0.7526204374596062
73,0.9986909172039896
74,0.4943778082467782
75,0.9932011385031668
76,0.4934801729211778
77,0.9029536581595804
78,0.9887641097376884
79,0.6912684855933664
80,0.9999999486878284
81,0.9527306649815516
82,0.9963142373201388
83,0.9966432933930264
84,0.5258725832572266
85,0.943095647725922
86,0.9999999991954192
87,0.7564445194517465
88,0.9991675177915706
89,0.999999998939266
90,0.9999999986286616
91,0.5196211337980453
92,1.0
93,0.8476464442831226
94,0.7185929149703191
95,0.9999999432531748
96,0.999999998578847
97,0.99372853897532
98,0.6364927993247605
99,0.999999998675408
100,0.5160776755682295
101,0.998561518951977
102,0.9947535880679228
103,0.9720678729255396
104,0.5144506651951645
105,0.9896210278633796
106,0.9756235226342532
107,0.9992863088625036
108,0.9999999994430524
109,0.9956158645365324
110,0.9818529683635814
111,0.991954811891069
112,0.6874570225722081
113,0.9986098161201006
114,0.7739139678693895
115,0.5370414523040886
116,0.9889097140382308
117,0.9982335658278384
118,0.8540204025638358
119,0.5347650157570343
120,0.9881365941171034
121,0.8488173484878495
122,0.998999275131449
123,0.9211889319231876
124,0.906563998884016
125,0.804524412369828
126,0.9999999680777272
127,0.5512508881372811
128,0.9806737408333676
129,0.998002568611714
130,0.8401563872604061
131,0.8395859917809457
132,0.995689127266952
133,0.8449475002044043
134,0.9890360936010602
135,0.7507661322087258
136,0.5694234801795512
137,0.996100965301072
138,0.7497785640829
139,0.9980461630849968
140,1.0
141,0.996859755611344
142,0.8752787127725401
143,0.502490926444573
144,0.8771446507976595
145,0.8921641155115071
146,0.5374187815752591
147,0.9572487107719844
148,0.996552179466453
149,0.9951352179089196
150,0.9838998269010848
151,0.5524905506885182
152,0.9896615989915366
153,0.9883949994916664
154,0.7616570897692363
155,0.990246868143943
156,0.9894915930365392
157,0.510059169000125
158,0.6506237985044236
159,0.5506022854991033
160,0.7669638435059023
161,0.7522716911259224
162,0.7945687175604296
163,0.7511685002607433
164,0.9857643049050068
165,0.9911916011527052
166,0.4346320678796929
167,1.0
168,0.9918977490706512
169,0.9944646574175986
170,0.7202070473491313
171,0.9960968968258002
172,0.987976985672031
173,0.9995596402114796
174,0.3925036694149466
175,0.998697204058718
176,0.995902843786782
177,0.8490576627397167
178,0.9999999989284704
179,0.9992708809271552
180,0.6797697182721713
181,0.6610205692867563
182,0.8127777185354568
183,0.8444910650924704
184,0.8909242373553601
185,0.9897505770392476
186,0.555762258180061
187,0.3156974760650627
188,0.998725294882836
189,0.8477844862698918
190,0.8866289180432108
191,0.9959322765051238
192,0.7776861376203321
193,0.6610882187535623
194,0.9929356718438952
195,0.9883490266938436
196,0.9843686850725086
197,0.8568623887594454
198,0.6010552262112759
199,0.8761091944404966
200,0.9973225361872162
201,0.9540832884318672
202,0.999999998961378
203,0.6298025554810895
204,0.9862638928235808
205,0.9999999990318852
206,0.8080380364109432
207,0.999999999107596
208,0.8830078469327238
209,0.9998837584924678
210,0.9969839657069194
211,0.9568746862043702
212,1.0
213,0.799894735445428
214,0.9083229881225418
