pair_id,snea_bert_similarity
0,1.0
1,0.9998897858329698
2,0.673614161285376
3,0.9996578932109546
4,0.8490172466079139
5,0.8187303518453268
6,0.9999999997785928
7,0.5155487634256501
8,0.9991532872408404
9,0.2356764689585374
10,0.5696358607207609
11,0.997772779103576
12,0.8242414624257378
13,0.3894977346453451
14,0.6528845558605165
15,0.8151140774171651
16,0.9981498392672292
17,0.998645810404188
18,0.9999999997834242
19,0.9987846161967212
20,0.1285298068980046
21,0.5868824173423838
22,0.9994383224682112
23,0.9999999909114234
24,0.8741531557648067
25,0.9998790828030272
26,0.7849391023723422
27,0.999896766233222
28,0.998106945716457
29,0.5867541822158518
30,1.0
31,0.8743913995034007
32,0.9992031956327642
33,0.9044028835375432
34,0.9999999998216708
35,0.7071685677281506
36,0.3781913953416861
37,0.9999070656325372
38,0.434947106068128
39,0.302812300881134
40,1.0
41,0.7289366910249262
42,0.8812551809757154
43,0.4635208009620135
44,0.9983652176731282
45,0.999756082227839
46,0.5394690910720052
47,0.7250950151942874
48,0.999933436827
49,0.8476739526605007
50,0.3125810657925844
51,0.9997291174025396
52,0.9493955207996508
53,0.9052466077654588
54,0.8946461655201257
55,0.596407974356392
56,0.9998147240913808
57,0.5625817383635949
58,0.999662077767034
59,0.7224997981122002
60,0.8737289897980411
61,0.999790699337718
62,0.9999999998094198
63,0.3386497892789004
64,0.999076576569372
65,0.9997358980949942
66,0.8768521614055249
67,0.9999999998304944
68,1.0
69,0.797036634547165
70,0.8860156127915781
71,0.4806867189452585
72,0.5851561184172984
73,0.999253617017154
74,0.8986355128673155
75,0.9138410441059044
76,0.9999999998171908
77,0.9997817582680224
78,0.9574468567864556
79,0.9997623100427464
80,0.4247469631723109
81,0.8491584424047898
82,0.9999318439838152
83,0.9990108854603674
84,0.9999973588020784
85,0.8756542064479211
86,0.9999999917637103
87,0.9998865581161328
88,0.8577121832141318
89,0.313317442663554
90,0.9995808601528032
91,0.999406190022942
92,0.8256365858649896
93,0.999948604074028
94,0.4785325695249351
95,0.9999568941002408
96,0.9990612305962484
97,0.9999374811846938
98,0.8232529297140381
99,0.3765667362136536
100,0.999999999800098
101,0.8491563445603053
102,0.2473096530857454
103,0.9354449504737188
104,0.865267519871034
105,0.6125565106156412
106,0.6971319354258443
107,0.9461590657642938
108,0.999634172537538
109,0.9998476955943068
110,0.2679717680039709
111,0.8908764796346268
112,0.9995521850288878
113,0.9996477999482194
114,0.9982697028124146
115,0.9990554518805576
116,0.9993202616947334
117,1.0
118,0.999263218063464
119,0.9999999903687692
120,0.2521604061974446
121,0.2099142112850061
122,0.3838455756456144
123,0.9996421591010054
124,0.8239630777055588
125,0.8734508723479174
126,0.9998646207228168
127,0.9998316792986482
128,0.8369795408804414
129,0.9990860297196996
130,0.9977487315912704
131,0.8853905821160973
132,0.9984170387130632
133,0.8907381254074593
134,0.5301899288138935
135,0.8586182796769938
136,1.0
137,0.9991596826655686
138,0.9998207120384576
139,0.9998735233135604
140,0.6437392610024011
141,0.6838133991591288
142,0.9981584492261618
143,0.5398901568530897
144,0.6305107868189535
145,1.0
146,0.725197678144009
147,0.3304529441336957
148,0.4950106655374428
149,0.9994242780322016
150,0.9525803560751078
151,0.9997976081976792
152,1.0
153,0.4849933048464092
154,0.931109949718306
155,0.8363521750951598
156,0.9485768772502848
157,0.5645180090487708
158,0.9996179618965724
159,0.9999999998058352
160,0.9999999905271196
161,0.999999990784322
162,0.9999999998172016
163,0.451127418107179
164,0.9988753895496552
165,0.3608114649836845
166,1.0
167,0.4116516767560716
168,0.6721858837282568
169,1.0
170,0.7478736053595474
171,0.9996012744183976
172,0.5702092894320613
173,0.8729198458078207
174,0.7184305384873519
175,0.9996655820981512
176,0.9351230568964944
177,0.9997231658434284
178,0.8679485280937518
179,0.6391194800175943
180,0.527402341773654
181,0.1143355624934926
182,0.9997876766688508
183,0.4280176334051436
184,0.4155459835354452
185,0.4904316565380793
186,0.9287311855217804
187,0.9988983991439724
188,0.9999813548928498
189,0.5756927080529416
190,0.4870970119023937
191,0.6743594567405967
192,0.9995753684204952
193,0.8925770891512235
194,0.999691063980558
195,0.999999989896379
196,0.9999591325610117
197,0.9999999998355376
198,0.9999999998047144
199,0.9999229713079976
200,0.6272937550308731
201,0.9999999998234724
202,0.999601515460962
203,0.99826731060301
204,0.9989724184751736
205,0.5429818470047156
206,0.8707650061090961
207,0.8325211203961058
208,1.0
209,0.9993726671429036
210,0.9981640630601848
211,0.6450033648720058
212,0.677858440770066
213,0.9986437226326452
214,0.9998928232108184
215,0.5915515397683376
216,0.9991438125543002
217,0.9989438435514248
218,0.9997204302708966
219,0.9999999915776032
220,0.9999999920529264
221,0.3965843557791167
222,0.9996535273989976
223,0.6083162732908192
224,0.5381806759863205
225,0.9991797597405274
226,0.512122705771433
227,0.9996876223023116
228,0.9356243662131104
229,0.9986689487063772
230,0.5021495295431058
231,0.9999999922789072
232,0.9999999913372164
233,0.9999156517901272
234,0.9243849117952504
235,0.9999143989571092
236,0.999865471933516
237,0.9987937299563092
238,0.999965493184086
239,0.9222745208446008
240,0.9998709300929632
241,0.8740132188645059
242,0.6341690358771273
243,0.9999999913858778
244,0.9998201141963904
245,0.1513742594696604
246,0.999932160706286
247,0.5113108913075554
248,0.9991751475552932
249,0.9999999998262978
250,0.8673000263334872
251,0.9979311173077828
252,0.8103999895205851
253,0.9999999998265732
254,0.4887154264183162
255,0.9999999905288068
256,0.5437495015721359
257,0.364648991663367
258,0.9957271900628136
259,0.9309580519155244
260,0.2968365405834741
261,0.9998672915271168
262,0.8157947885601169
263,0.5835636826571743
264,0.5197540245436564
265,0.4041839929038677
266,0.9986478481118636
267,1.0
268,0.9994849995418164
269,0.9043536080356048
270,0.5552581481963198
271,0.9994239593582366
272,0.9999999915211708
273,0.99975498310697
274,0.999853338437092
275,0.859335139706074
276,1.0
277,0.999999999824279
278,0.99864861117671
279,1.0
280,0.9104019328959276
281,1.0
282,0.999691217482824
283,0.8569076722970534
284,0.9994700228400752
285,1.0
286,0.998601696645312
287,0.6023729949079275
288,0.2898773712047685
289,0.9983837548754616
290,0.9998960598477944
291,0.3198896435506009
292,0.8589775083132675
293,0.9993401211542188
294,0.9992610131449112
295,0.9995368396482208
296,0.4566291232725812
297,0.9989374545699624
298,0.999884148604692
299,0.9992864307514432
300,0.9997121329906216
301,0.9983789513198298
302,0.9999999998219196
303,0.7121002302114541
304,0.9989099171407382
305,0.9102323091465088
306,0.8586196693480789
307,0.999679781909433
308,0.8399902674196514
309,0.9998604409331846
310,0.8604670830024732
311,0.8177826659051594
312,0.7701841905347131
313,0.9984429505979284
314,1.0
315,0.9024957853465658
316,0.9999999998287428
317,0.99866840049518
