pair_id,snea_bert_similarity
0,0.99725928132716
4,0.9949615399710032
5,0.9741633241329714
6,0.9990225302703865
7,0.7536342925060306
8,0.999999998435684
9,0.9995575812855414
10,0.9196693517164308
11,0.9999999986394228
12,0.9623470945790744
13,0.9803545433501178
14,0.6054204566239556
15,0.7349090504110984
16,0.9998820576979338
17,0.999880908416868
18,1.0
19,0.9999999224322392
20,0.995741408175306
21,0.9993900181075536
22,1.0
23,0.9999999977036208
24,0.9944579931758262
25,0.9936962196708792
26,0.9953728982935256
27,0.999999921073102
28,0.997437931236465
29,0.9985697843754704
30,0.9986213388463387
31,0.8843456420415532
32,0.9992089612273162
33,0.9971078534562252
34,0.9999999178435144
35,0.9955673504764818
36,0.9990010437604075
37,0.9980939465326486
38,0.9733534455604232
39,0.9915396706872314
40,1.0
41,0.973111660503984
42,0.9415665427983412
43,0.7771405901804168
44,0.9954354262334923
45,0.9872144225080312
46,0.999512511531532
47,0.744744222477554
48,0.999265131309069
49,0.7399031502709731
50,0.9784812281694129
51,0.9999999983585176
52,1.0
53,0.983382194119902
54,0.9943879683713068
55,0.8482692544347264
57,0.973798737971403
59,0.9464302705213716
60,0.9986625182148312
61,0.999999997727976
1,0.999616029409174
2,0.9799919204279104
3,0.9996659953732024
56,1.0
58,0.9265950807647584
62,0.9987202047720743
63,0.9985880424485164
64,0.9668419552452286
65,0.9963696452340242
66,0.9999999101159792
69,0.9760694234273904
70,0.9999999984270768
71,0.91904541924228
72,0.9408771668313702
73,0.999472266867958
74,0.999999998404819
75,1.0
76,0.9982577751762144
78,0.9732404917662876
68,0.9991455455726196
77,0.9972771704785894
79,1.0
80,0.908829833706574
81,0.6915980162287285
82,0.9999999260384652
83,0.9965422250792904
84,0.9999999415709488
85,0.9816711004821423
86,0.9999999984045213
87,0.997990162324592
88,0.8664808940917452
89,0.9634780390427854
90,0.999999907065912
91,0.9999999043248812
92,0.9957994971596956
93,1.0
94,0.9663009272009218
95,0.9999999136820398
96,0.9999999983070036
97,1.0
98,0.9999999984786304
99,0.9712610444295244
100,0.9978970590778736
101,0.996595261338201
102,0.9724379063777172
103,0.9666579374664804
104,0.994429366394713
105,0.9832829972673208
106,0.883539650004539
107,0.984055447481215
108,1.0
109,0.9906509700144586
110,0.9982111839818044
111,1.0
112,0.9972322398638116
113,0.9999999983582668
114,0.997404211094834
115,0.9714912458982822
116,0.9827594378025132
117,0.9999999986778428
118,1.0
119,0.9999999982183524
120,0.9992077883949112
121,0.8871994545235513
122,0.9691067892603036
123,0.9999999984335834
124,0.8824308274190118
125,0.999084412392068
126,0.9999999189815526
127,0.9968514721372124
128,0.9983330682422538
129,0.999999925534262
130,0.9999999983154796
131,0.8523561269651069
132,0.992398852066236
133,0.7506897414741943
134,0.9756704038373016
135,0.9997053637099952
136,0.999999915883198
137,0.9969747584791204
138,0.9999999980851378
139,0.9922367195557196
140,0.9996458124887666
141,0.999397316186896
142,0.9999999987372424
143,0.9694607445814328
144,0.7067468104623503
145,0.9957187322168594
146,0.7453815291129466
147,0.6706972557155308
148,0.7851668317567272
149,0.997641254053244
150,0.8520595041251996
151,0.9999999138800992
152,0.9999999980438828
153,0.9756396735458788
154,0.999193755754422
155,0.999136938957875
156,0.9807764947281185
157,0.7231003472618498
158,0.999999928203444
159,0.9999999367392838
160,1.0
161,0.99999999843833
162,1.0
163,0.9996171877911252
164,1.0
165,0.9956079668605492
166,0.9955646750905128
167,0.6866936217512869
168,0.9764815523392312
169,0.99999992447484
170,0.8363353152618128
171,0.9910811689624864
172,0.7477887722600277
173,0.9672352004264662
174,0.6760177457215625
175,0.9999999245267686
176,0.8702928188999411
177,0.997196767200724
178,0.9080321879482408
179,0.8253577247506597
180,0.8433887416258051
181,0.7907553195191634
182,0.8187432436809746
183,0.9995118896474996
184,0.9969149021867496
185,0.9961095996432394
186,0.999999998462247
187,0.999999928430818
188,0.9950739088765472
189,0.9946114465983356
190,0.9742764282679162
191,0.9976867656304882
192,0.9999999984280342
193,0.9807255419616367
194,0.9960532294210006
195,0.9999999984781482
196,1.0
197,1.0
198,1.0
199,0.9999999982864272
200,0.9770080393097008
201,0.9955270784145112
202,0.9999999981137112
203,0.997439590252996
204,1.0
205,0.9987412020461688
206,0.9823601721039524
207,0.9990015245412148
208,1.0
209,0.8814711101347942
210,0.9982964560761992
211,0.9989679429175692
212,0.9734870974784868
213,0.9999999432933582
214,0.980137310117957
215,0.9853455125752136
216,0.9994406703721784
217,0.9960362135962048
218,0.9963765296102728
219,0.9999999986167
220,0.9991890021267844
221,0.9635456010648074
222,0.951705607531407
223,0.998547755022698
224,0.9994858684466136
225,0.9982931399472854
226,0.9987658968442148
227,1.0
228,0.9946093145487566
229,0.9898757033527916
230,0.9951691378303958
231,0.9981576472137202
232,0.994062228245282
233,0.9599414439537456
234,0.996868467930686
235,0.999999998338793
236,0.9999999152701904
237,1.0
238,0.9999999986420014
239,0.9883464045597472
240,0.9999999983381944
241,0.9921617247301604
242,0.9944887958059552
243,0.9938930545706618
