pair_id,snea_bert_similarity
0,1.0
1,0.4677071733467426
2,0.3768891807222045
3,0.3354101966249684
4,0.8611111111111112
5,0.4714045207910317
6,1.0
7,0.6678230711206282
8,1.0
9,0.39557740264262
10,0.39557740264262
11,0.6040686963408962
12,0.5459486832355505
13,0.6254627916220946
14,0.8140915784106943
15,0.2519763153394848
16,0.8166666666666667
17,1.0
18,1.0
19,1.0
20,0.4094615124266628
21,0.4868644955601476
22,0.6851601597031488
23,1.0
24,0.3402069087198858
25,1.0
26,0.5006939628599933
27,0.419960525565808
28,1.0
29,0.5590169943749475
30,0.6719368409052928
31,0.2817180849095055
32,1.0
33,0.4969039949999532
34,0.9
35,0.7361215932167727
36,0.5
37,0.5179323973782373
38,0.1506160190191773
39,0.2321035412742637
40,1.0
41,1.0
42,0.8611111111111112
43,0.5597928684393502
44,0.1844661968431554
45,1.0
46,1.0
47,0.8958333333333334
48,0.2453266907313291
49,0.6338656910463873
50,0.4124789556921527
51,1.0
52,1.0
53,1.0
54,1.0
55,0.2566001196398336
56,0.7080881928749334
57,0.0888523316638638
58,0.3944053188733077
59,0.4409585518440984
60,1.0
61,0.85
62,0.4573295603800236
63,1.0
64,0.7730012058189372
65,0.3340765523905304
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,0.5594309277855158
72,0.3481553119113957
73,0.4225771273642583
75,1.0
78,0.1333333333333333
79,0.5330017908890261
80,0.5400617248673216
81,0.2916666666666667
82,0.8472222222222222
83,1.0
84,0.7905694150420948
85,0.6390096504226939
86,0.529237746757157
87,0.6211299937499416
88,1.0
89,0.7916666666666666
90,1.0
91,1.0
92,0.4194725345087652
93,0.6180700462007377
94,0.5504818825631803
95,0.6573757351339166
96,0.6280768420189679
97,1.0
98,1.0
99,1.0
100,1.0
101,0.8333333333333334
102,0.2666666666666666
103,0.2886751345948128
104,1.0
105,0.2696799449852968
106,0.8809523809523809
107,0.5657789498610036
108,0.8012576919374246
109,1.0
110,0.1743714581157289
74,0.8705695917854093
76,0.4919098582484145
77,1.0
111,0.6666666666666666
112,0.3030457633656632
113,1.0
114,1.0
115,0.2749859704614351
116,0.5459486832355505
117,0.2247332874877473
118,0.3225911354182047
119,1.0
120,0.4725945283594532
121,0.6943650748294136
124,0.4728054288446501
125,0.2886751345948128
127,1.0
128,0.39557740264262
129,1.0
130,1.0
131,0.563436169819011
132,1.0
123,1.0
126,0.7308816827558576
133,0.3553345272593507
134,1.0
135,0.5916079783099616
136,1.0
137,0.7380952380952381
138,1.0
139,1.0
140,0.7972339748041415
141,0.8240554958966418
142,0.9305555555555556
143,0.4564354645876384
144,1.0
145,0.5577733510227171
146,0.4844813951249544
147,0.4068667356033675
148,0.5590169943749475
149,1.0
150,0.2553441154284755
151,1.0
152,0.3038948705590345
153,0.611052381486151
154,0.3849001794597505
