pair_id,snea_bert_similarity
0,0.9999999110609864
2,0.8759599729424503
3,0.9999999389425148
4,0.9795603263358804
5,0.932803006547736
6,0.999999913831995
7,0.9581827951793768
8,0.9999999983178998
9,0.9182983069004946
10,0.6837763099684483
11,0.9999999982503208
12,0.893136146815195
13,0.5669909265068145
14,0.4469794619035221
15,0.9937207837007188
16,0.998955231901944
17,0.9999999984289932
18,0.9986840721547664
19,0.9950192890142912
20,0.9736608751073134
21,0.5828467284177304
22,1.0
23,0.9977253303524614
24,0.8840406652851306
25,1.0
26,0.758440386934301
27,0.9999999212940957
28,0.9999999979935168
29,0.717690693809966
30,1.0
31,0.8205463592458808
32,0.9999999981133284
33,0.7323006690914816
34,0.9999999980837866
35,0.9705805054589928
36,0.7640503644883844
37,0.9999999094799648
38,0.8114188080283224
39,0.8029469782037116
40,1.0
41,0.9811930773689536
42,0.7906371298220929
43,0.963734274791294
44,0.9674747750701866
45,0.9999999983581156
46,0.8778434006211127
47,0.7751023967877401
48,0.6036358832363794
49,0.8718596709438848
50,0.9584066488498733
52,0.9948206973554254
53,0.7722537182007253
54,0.999999998448354
55,0.9830409493251312
56,0.9999999980000992
57,0.950709949930814
58,0.7470193366061582
59,0.9795712559532596
60,0.9918253911642624
61,0.9999999138497906
62,0.999999997963519
63,0.7438462454453066
64,0.9777735137945344
65,0.9666026053530228
66,0.9999999173505608
67,1.0
68,0.9999999064973008
69,0.7617482523580306
70,0.9999999979704396
71,0.9380970647973202
72,0.8125474770450019
73,0.9657358720336516
74,0.9934751254716248
75,0.999999906678531
76,0.9999999982112676
77,0.9910559303519124
78,0.8711374910529377
79,1.0
80,0.9970792425189864
81,0.8564521850591842
82,0.9999999985593582
83,0.9916107141062876
84,0.9999999984651252
85,0.7532384476007529
86,0.9999999980352507
87,0.9999999981339438
88,0.8843062058657648
89,0.7992888860666743
90,0.999381975416507
91,0.999999998079639
92,0.9971626095329662
93,0.9998516471549744
94,0.9615861962525912
95,0.9999999983919932
96,1.0
97,0.9634906044049056
98,0.9999999032270196
99,0.9049350311485976
101,0.8433779955663597
104,0.3408367722671144
105,0.7777798897380253
106,0.9846336057971156
107,0.6129345390906472
108,0.9999999328717716
109,0.9996253213611416
110,0.6154662101301903
111,0.9999999982111308
112,0.9999999982092806
113,0.9999999980429656
114,0.9999999981057824
115,0.9965812735630856
116,0.7353806902302459
117,0.99963395440853
118,1.0
119,1.0
1,0.99999990660362
51,0.9999999981128442
100,0.9937392567810102
102,0.915789503406769
103,0.9060303683996398
120,0.9636214429681214
121,0.9977410777854864
122,0.9698423767830876
123,0.9999999981815446
124,0.8480305202545328
125,0.9068174030699714
126,0.9999999489395884
127,0.9999999093209
