pair_id,snea_bert_similarity
0,0.999760987957903
1,0.5164454266731414
2,0.4145630170476174
3,0.4003884137263414
4,0.8741515675290689
5,0.5121893380753082
6,0.9992175523488608
7,0.7002512514686521
8,0.9918272991590936
9,0.4307158509839185
10,0.4492385954615032
11,0.6366428314532231
12,0.5865461958525775
13,0.6535451556984165
14,0.8301082835149303
15,0.2945847720209169
16,0.8319792526706588
17,0.9995999886017432
18,0.9990138517819532
19,0.9999999998728526
20,0.4529361039175769
21,0.5243757406696905
22,0.7138836174524064
23,0.9994442173260693
24,0.4029364299001838
25,0.997024418784532
26,0.5430628625980013
27,0.4743569392501238
28,0.99963200139134
29,0.5951430510994544
30,0.7021232897626615
31,0.3414236181058065
32,0.9996039624728432
33,0.5407318202301981
34,0.9087615735378942
35,0.7549762567197283
36,0.5418281845935031
37,0.5606400048224346
38,0.2175224427271219
39,0.2871021790194004
40,0.9992201930602144
41,0.9976128245012704
42,0.8739135345848924
43,0.5917223690503031
44,0.2325224831961495
45,0.9994131290579724
46,0.9964721858170984
47,0.901225777863552
48,0.3019067227571639
49,0.6658101020343965
50,0.4601079163912668
51,0.9992564776980046
52,0.9956745735405552
53,0.9972637188614406
54,1.0
55,0.3130994140892483
56,0.7362710400479237
57,0.1586550589458464
58,0.4438422221004746
59,0.4855924499366921
60,0.9973855535305222
61,0.8631061486028033
62,0.5051275657360398
63,0.9984810594204472
64,0.7918796067584001
65,0.3968428089222178
66,0.9972823778087316
67,0.9982681427618068
68,0.9967974226056486
69,0.999676879118646
70,0.9990270435817838
71,0.5915675608387282
72,0.3903116041791039
73,0.4762091589975179
75,0.9961652572811244
78,0.2071754045429945
79,0.572783114475262
80,0.5785205457198436
81,0.3287971166550575
82,0.8617159506485641
83,0.9987544444907062
84,0.8094971383995587
85,0.6689396187427159
86,0.573696910167919
87,0.6538900943086798
88,0.9987018673442536
89,0.8072663508027276
90,0.9991184189883586
91,0.9945918873580576
92,0.4741391354175087
93,0.6534528707073087
94,0.5833130300241126
95,0.6892293994937093
96,0.663205513699217
97,0.9990845610792104
98,0.999674230894856
99,0.9998315221358284
100,0.9994444398868196
101,0.8487464966924645
102,0.3319117940953068
103,0.3094408415588396
104,0.9961888674370668
105,0.2988677805390517
106,0.8902891037008478
107,0.6070506728726055
108,0.8194218245205573
109,0.998767961384176
110,0.2330614774001572
74,0.8828424969678511
76,0.5398939280850772
77,0.9984871525759876
111,0.6976308606726529
112,0.3670332760521634
113,0.9997435103964102
114,0.9999999998294736
115,0.3270947962186943
116,0.586940412823767
117,0.2948157345853529
118,0.3818103756957789
119,0.9990297093218968
120,0.5217239326284863
121,0.7218199553062757
124,0.5209182798744825
125,0.29656195091714
127,0.9988522156931258
128,0.4478771304107627
129,0.9990485813052368
130,0.998563948229794
131,0.6038440036039916
132,0.9999078502330766
123,0.9958083043256006
126,0.7561125802352985
133,0.4030513053114534
134,0.9987007882260478
135,0.6291904991722644
136,0.9999168040277772
137,0.7630249787928097
138,0.9960604178646792
139,0.998753440398632
140,0.8070386829382592
141,0.8404263657770566
142,0.9366107245977112
143,0.5053144650380487
144,0.9964648100037514
145,0.5963657544267271
146,0.5225538417925827
147,0.4552091766291855
148,0.5984414026481479
149,0.9991773577419698
150,0.30509996333622
151,0.999044828434138
152,0.3632342438702649
153,0.6442823983722991
154,0.4411693043488951
155,0.4354829956207763
156,0.7502013910350455
157,0.7531658598010957
158,0.4925542390705198
159,0.9977646751980348
160,0.7304184597395624
161,0.9978576399819032
162,0.8189950733219313
163,0.2157041263414735
164,0.9996696079342072
165,0.4328035562696121
166,0.9993037062208716
167,0.9992627589337064
168,0.2552709438918574
169,0.9986598245583702
170,0.8753528631607728
171,0.6249489324100064
172,0.5825471808911832
173,0.8137779973271944
174,0.5298390051378533
175,0.998854908004008
176,0.6460594660044374
177,0.6044989442925452
178,0.4539765018613193
179,0.9990714350674088
180,0.4173902170365004
181,0.5558048651601395
182,0.2873707329381934
183,0.1814316698885738
184,0.5568395132764571
185,0.5822038885881424
186,0.7306255153923518
187,0.7298476191460267
188,0.9984565806524192
189,0.4172074198638144
190,0.1447051665440646
191,0.4773373925344789
192,0.5400252625505965
193,0.6175579184242849
194,0.6761503049896709
195,0.6200586051667387
196,0.9999999997268282
197,0.9978895505927292
198,0.9997816630042434
199,0.3174779250142596
200,0.1344354279649416
201,0.9989754746823905
202,0.5499906811989451
203,0.6801619276248367
204,0.4470296630943047
205,0.439666546760046
206,0.5122204087559823
207,0.567386310369126
208,0.9993239340691764
209,0.9996920555756876
210,0.8056426693026021
211,0.3848356442163194
212,0.9368834452747876
213,0.9977164704370124
214,0.9999999917018392
215,0.9973837683610308
216,0.9996201293573724
217,0.998326031226535
218,0.5385023678499993
219,0.6684550171202531
220,0.9999454734254392
221,0.2598199285885287
222,0.8442955564609614
223,0.320946057562244
224,0.2479832207268229
225,0.4175363421581411
226,0.4654971622083387
227,0.9999999998592572
228,0.5103902449429959
229,0.9975705826781566
