pair_id,snea_bert_similarity
0,1.0
1,0.9999732937618656
2,0.999999998550344
3,1.0
4,0.9999999409578656
5,0.9999999395446032
6,0.9999999437575238
7,1.0
8,1.0
9,0.94476197859237
10,0.9531341019251652
11,0.9999999985562584
12,0.2095881933344099
13,0.9999999495847014
14,0.9999999987480204
15,0.9044207526328558
16,0.9999999991216276
17,0.1558315807332082
18,0.8293305604346211
19,0.9983208875623216
20,0.9673505708549742
21,0.9999999987477848
22,0.9999999981626024
23,0.9999999334466214
24,0.9999999985439152
25,1.0
26,0.9999999988618444
27,0.9487131641430772
28,0.8565177097924213
29,0.9890835103549404
30,0.9999999509816389
31,0.999999998853937
32,0.9999999405247002
33,0.9999999983820064
34,0.193873159191798
35,1.0
36,0.0576487900829675
37,0.9999999989223074
38,0.219048558216312
39,1.0
40,0.999999939700468
41,0.9999999986274516
42,0.9999999988699452
43,0.9562676464373752
44,0.9825375867802952
45,1.0
46,0.9999999985839878
47,0.9999999473035264
48,0.9273217284018282
49,0.9999999985318984
50,0.0693452898037328
51,0.999999935918668
52,0.9370546347408074
53,0.9999999987076182
54,1.0
55,0.2196018895331757
56,0.9999999989715314
57,0.9999999992104374
58,0.9636563199721642
59,0.1580057319693008
60,0.9999999264174086
61,0.2390457969290713
62,0.9307641022639994
63,0.9207526649097748
64,0.98250667400857
65,0.9725603557316432
66,0.9382356353695156
67,0.1183562323762636
68,0.99999999704184
69,0.9999999985927976
70,1.0
71,0.9983530250397736
72,0.9661152877736988
73,0.9999999443836232
74,0.999999998269108
75,0.9999999989072512
76,0.9996104969257712
77,0.9999999990772268
78,1.0
79,0.9255017662656516
80,0.3517994312646386
81,0.9945685537544342
82,0.1802145847980907
83,0.9999999320865692
84,0.8957902685145318
85,1.0
86,0.9999999424785656
87,0.9999999502016992
88,0.9999999987414964
89,0.9443320003737012
90,0.999999938080742
91,0.9999999464496472
92,0.9999999987901482
93,1.0
94,0.9999999986279072
95,0.9649434927517206
96,0.9652530559371904
97,0.9999999985361772
98,0.9999999987442504
99,0.941848037208874
100,0.2584973975413929
101,0.941975594290099
102,0.9999999967308856
103,0.1067578687681567
104,0.4152410415541512
105,0.1500565039595548
106,1.0
107,0.9999999988817964
108,0.2221290189022872
109,0.999999998491318
110,0.999999946132422
111,0.94149797370452
112,0.137555799521161
113,0.9999999984901664
114,0.939485240024329
115,0.9186160976295292
116,0.944004578664044
117,0.9999999389835554
118,1.0
